fold,group_type,train_len,val_len,train_perc,val_perc,train_active_perc,train_inactive_perc,val_active_perc,val_inactive_perc,test_active_perc,test_inactive_perc,num_leaking_uniprot,num_leaking_smiles,disabled_embeddings,val_loss,val_acc,val_f1_score,val_hp_metric,val_opt_score,val_precision,val_recall,val_roc_auc,test_loss,test_acc,test_f1_score,test_hp_metric,test_opt_score,test_precision,test_recall,test_roc_auc,hparam_hidden_dim,hparam_batch_size,hparam_learning_rate,hparam_max_epochs,hparam_join_embeddings,hparam_smote_k_neighbors,train_unique_groups,val_unique_groups
1,uniprot,876,198,0.8156424581005587,0.18435754189944134,0.2522831050228311,0.747716894977169,0.29292929292929293,0.7070707070707071,0.07692307692307693,0.9230769230769231,0,14,disabled poi,1.2865607738494873,0.631313145160675,0.291262149810791,0.631313145160675,0.9225752949714661,0.3333333432674408,0.2586206793785095,0.5033251047134399,0.6069334745407104,0.9230769276618958,0.0,0.9230769276618958,0.9230769276618958,0.0,0.0,0.08333331346511841,256,32,2.2606260884759498e-05,20,sum,15,56.0,9.0
1,uniprot,876,198,0.8156424581005587,0.18435754189944134,0.2522831050228311,0.747716894977169,0.29292929292929293,0.7070707070707071,0.07692307692307693,0.9230769230769231,0,14,disabled cell,1.2270426750183105,0.5858585834503174,0.24074074625968933,0.5858585834503174,0.8265993595123291,0.25999999046325684,0.22413793206214905,0.5054187774658203,0.7290331125259399,0.9230769276618958,0.0,0.9230769276618958,0.9230769276618958,0.0,0.0,0.08333331346511841,256,32,2.2606260884759498e-05,20,sum,15,56.0,9.0
1,uniprot,876,198,0.8156424581005587,0.18435754189944134,0.2522831050228311,0.747716894977169,0.29292929292929293,0.7070707070707071,0.07692307692307693,0.9230769230769231,0,14,disabled smiles,1.16005277633667,0.5151515007019043,0.49473685026168823,0.5151515007019043,1.0098884105682373,0.35606059432029724,0.8103448152542114,0.689100980758667,0.8078880310058594,0.692307710647583,0.0,0.692307710647583,0.692307710647583,0.0,0.0,0.08333331346511841,256,32,2.2606260884759498e-05,20,sum,15,56.0,9.0
1,uniprot,876,198,0.8156424581005587,0.18435754189944134,0.2522831050228311,0.747716894977169,0.29292929292929293,0.7070707070707071,0.07692307692307693,0.9230769230769231,0,14,disabled e3 cell,1.066915512084961,0.6212121248245239,0.3243243098258972,0.6212121248245239,0.9455364346504211,0.3396226465702057,0.3103448152542114,0.5850985050201416,0.8120582103729248,0.7692307829856873,0.0,0.7692307829856873,0.7692307829856873,0.0,0.0,0.08333331346511841,256,32,2.2606260884759498e-05,20,sum,15,56.0,9.0
1,uniprot,876,198,0.8156424581005587,0.18435754189944134,0.2522831050228311,0.747716894977169,0.29292929292929293,0.7070707070707071,0.07692307692307693,0.9230769230769231,0,14,disabled poi e3 cell,1.1476876735687256,0.5707070827484131,0.24778760969638824,0.5707070827484131,0.8184946775436401,0.2545454502105713,0.24137930572032928,0.504802942276001,0.4227628707885742,0.8461538553237915,0.0,0.8461538553237915,0.8461538553237915,0.0,0.0,0.4166666865348816,256,32,2.2606260884759498e-05,20,sum,15,56.0,9.0
2,uniprot,1015,59,0.9450651769087524,0.05493482309124767,0.24433497536945814,0.7556650246305419,0.5254237288135594,0.4745762711864407,0.07692307692307693,0.9230769230769231,0,11,,0.6865949034690857,0.5762711763381958,0.4444444477558136,0.5762711763381958,1.020715594291687,0.7142857313156128,0.32258063554763794,0.6152073740959167,0.6092116832733154,0.9230769276618958,0.0,0.9230769276618958,0.9230769276618958,0.0,0.0,0.0,256,32,1.0340818456119602e-05,50,sum,6,56.0,9.0
2,uniprot,1015,59,0.9450651769087524,0.05493482309124767,0.24433497536945814,0.7556650246305419,0.5254237288135594,0.4745762711864407,0.07692307692307693,0.9230769230769231,0,11,disabled poi,2.446431875228882,0.5593220591545105,0.2777777910232544,0.5593220591545105,0.8370998501777649,1.0,0.16129031777381897,0.6543779373168945,0.6524797081947327,0.9230769276618958,0.0,0.9230769276618958,0.9230769276618958,0.0,0.0,0.1666666865348816,256,32,1.0340818456119602e-05,50,sum,6,56.0,9.0
2,uniprot,1015,59,0.9450651769087524,0.05493482309124767,0.24433497536945814,0.7556650246305419,0.5254237288135594,0.4745762711864407,0.07692307692307693,0.9230769230769231,0,11,disabled cell,2.640493154525757,0.5593220591545105,0.2777777910232544,0.5593220591545105,0.8370998501777649,1.0,0.16129031777381897,0.639976978302002,0.8857917785644531,0.8461538553237915,0.0,0.8461538553237915,0.8461538553237915,0.0,0.0,0.08333331346511841,256,32,1.0340818456119602e-05,50,sum,6,56.0,9.0
2,uniprot,1015,59,0.9450651769087524,0.05493482309124767,0.24433497536945814,0.7556650246305419,0.5254237288135594,0.4745762711864407,0.07692307692307693,0.9230769230769231,0,11,disabled smiles,1.241017460823059,0.5254237055778503,0.2222222238779068,0.5254237055778503,0.747645914554596,0.800000011920929,0.12903225421905518,0.5138248801231384,0.8566514253616333,0.7692307829856873,0.0,0.7692307829856873,0.7692307829856873,0.0,0.0,0.0,256,32,1.0340818456119602e-05,50,sum,6,56.0,9.0
2,uniprot,1015,59,0.9450651769087524,0.05493482309124767,0.24433497536945814,0.7556650246305419,0.5254237288135594,0.4745762711864407,0.07692307692307693,0.9230769230769231,0,11,disabled e3 cell,2.004100799560547,0.5762711763381958,0.3243243098258972,0.5762711763381958,0.900595486164093,1.0,0.19354838132858276,0.6399769186973572,0.8348893523216248,0.8461538553237915,0.0,0.8461538553237915,0.8461538553237915,0.0,0.0,0.08333331346511841,256,32,1.0340818456119602e-05,50,sum,6,56.0,9.0
2,uniprot,1015,59,0.9450651769087524,0.05493482309124767,0.24433497536945814,0.7556650246305419,0.5254237288135594,0.4745762711864407,0.07692307692307693,0.9230769230769231,0,11,disabled poi e3 cell,2.017916679382324,0.5593220591545105,0.2777777910232544,0.5593220591545105,0.8370998501777649,1.0,0.16129031777381897,0.6699308156967163,0.6972747445106506,0.8461538553237915,0.0,0.8461538553237915,0.8461538553237915,0.0,0.0,0.1666666865348816,256,32,1.0340818456119602e-05,50,sum,6,56.0,9.0
3,uniprot,733,341,0.6824953445065177,0.31750465549348234,0.24829467939972716,0.7517053206002728,0.2844574780058651,0.7155425219941349,0.07692307692307693,0.9230769230769231,0,50,,0.5642170310020447,0.7243402004241943,0.17543859779834747,0.7243402004241943,0.8997787833213806,0.5882353186607361,0.10309278219938278,0.6492310762405396,0.4829959273338318,0.8461538553237915,0.0,0.8461538553237915,0.8461538553237915,0.0,0.0,0.08333331346511841,256,32,1.9976077762120903e-05,10,sum,9,51.0,14.0
3,uniprot,733,341,0.6824953445065177,0.31750465549348234,0.24829467939972716,0.7517053206002728,0.2844574780058651,0.7155425219941349,0.07692307692307693,0.9230769230769231,0,50,disabled poi,1.3754981756210327,0.6950146555900574,0.2777777910232544,0.6950146555900574,0.9727924466133118,0.42553192377090454,0.20618556439876556,0.6226972937583923,0.6908454298973083,0.8461538553237915,0.0,0.8461538553237915,0.8461538553237915,0.0,0.0,0.08333331346511841,256,32,1.9976077762120903e-05,10,sum,9,51.0,14.0
3,uniprot,733,341,0.6824953445065177,0.31750465549348234,0.24829467939972716,0.7517053206002728,0.2844574780058651,0.7155425219941349,0.07692307692307693,0.9230769230769231,0,50,disabled cell,1.3581739664077759,0.6656891703605652,0.26923078298568726,0.6656891703605652,0.9349199533462524,0.35593220591545105,0.2164948433637619,0.5777209401130676,0.6495101451873779,0.8461538553237915,0.0,0.8461538553237915,0.8461538553237915,0.0,0.0,0.08333331346511841,256,32,1.9976077762120903e-05,10,sum,9,51.0,14.0
3,uniprot,733,341,0.6824953445065177,0.31750465549348234,0.24829467939972716,0.7517053206002728,0.2844574780058651,0.7155425219941349,0.07692307692307693,0.9230769230769231,0,50,disabled smiles,0.7100331783294678,0.6187683343887329,0.38679245114326477,0.6187683343887329,1.0055607557296753,0.35652172565460205,0.42268040776252747,0.6899188756942749,0.7777208089828491,0.7692307829856873,0.0,0.7692307829856873,0.7692307829856873,0.0,0.0,0.0,256,32,1.9976077762120903e-05,10,sum,9,51.0,14.0
3,uniprot,733,341,0.6824953445065177,0.31750465549348234,0.24829467939972716,0.7517053206002728,0.2844574780058651,0.7155425219941349,0.07692307692307693,0.9230769230769231,0,50,disabled e3 cell,1.1673898696899414,0.6539589166641235,0.2804878056049347,0.6539589166641235,0.9344466924667358,0.34328359365463257,0.23711340129375458,0.5983394980430603,0.6282546520233154,0.8461538553237915,0.0,0.8461538553237915,0.8461538553237915,0.0,0.0,0.25,256,32,1.9976077762120903e-05,10,sum,9,51.0,14.0
3,uniprot,733,341,0.6824953445065177,0.31750465549348234,0.24829467939972716,0.7517053206002728,0.2844574780058651,0.7155425219941349,0.07692307692307693,0.9230769230769231,0,50,disabled poi e3 cell,1.2260332107543945,0.6539589166641235,0.28915661573410034,0.6539589166641235,0.9431155323982239,0.3478260934352875,0.24742268025875092,0.6027758717536926,0.6553150415420532,0.7692307829856873,0.0,0.7692307829856873,0.7692307829856873,0.0,0.0,0.4166666865348816,256,32,1.9976077762120903e-05,10,sum,9,51.0,14.0
4,uniprot,779,295,0.7253258845437617,0.2746741154562384,0.27214377406931967,0.7278562259306803,0.2271186440677966,0.7728813559322034,0.07692307692307693,0.9230769230769231,0,62,,0.6580609679222107,0.6677966117858887,0.40963855385780334,0.6677966117858887,1.0774351358413696,0.34343433380126953,0.5074626803398132,0.6698415279388428,0.5049968957901001,0.8461538553237915,0.0,0.8461538553237915,0.8461538553237915,0.0,0.0,0.1666666865348816,512,32,2.412512495496852e-05,50,concat,10,42.0,23.0
